id,revenue,production_companies
17466,16853487,Cannon Films
21168,0,Zenith Entertainment
13995,0,Marvel Enterprises
1662,0,Cinehaus
19384,9229401,Vision PDG
1727,0,The Badham-Cohen Group
9491,0,Precision Films
9558,2554476,Seven Arts Pictures
19158,11582891,JVC Entertainment Networks
11309,5728953,Wicked Films
10847,0,Jack's Camp
20701,16,Darkside Movie
12651,0,Fujisankei Communication Group
28090,0,The Movie House Sales Company
24249,0,Sarliu/Diamant
10170,0,Star Partners III Ltd.
10264,20710451,Nelson Entertainment
31597,0,Carolco Pictures
28569,0,NBI Productions
11209,0,The Alamo Company
103,28262574,Bill/Phillips
794,60922980,Twentieth Century-Fox Productions
11558,51079064,Miller-Milkis Productions
19971,0,Carnelian Productions
8446,0,Robert Stigwood Organization (RSO)
1723,0,Rollins-Joffe Productions
21241,0,Shaw Brothers
9479,75634409,Tim Burton Productions
2758,48919043,Scott Rudin Productions
9350,255000211,Carolco Pictures
1499,42,Clearwater Holdings Limited
11101,0,B.A. Produktion
6075,36516012,Bregman/Baer Productions
319,12281551,Warner Bros.
9607,20844907,Allied Filmmakers
12139,117270765,Warner Bros.
37094,40903593,Canal+
37233,270248367,Davis Entertainment
4722,428868,Robert H. Solo Productions
1634,153698625,Alcor Films
26127,0,Horned Toad Productions
713,116700000,CiBy 2000
2019,74189677,Alphaville Films
11566,63000000,Northern Lights Entertainment
2246,46405336,Castle Rock Entertainment
9545,18994653,Baltimore Pictures
1049,140081992,Alcor Films
11520,0,John Davis
695,6110979,Avenue Entertainment
2259,6,Eurimages
12519,7770731,British Screen Finance Ltd
10942,0,Rattlesnake Productions
11044,0,Constellation
2088,0,Hilary Henkin
41659,27484464,Capella Films
70133,0,Celtic Films Entertainment
12187,16589540,Alphaville Films
23210,0,Maiden Movies
31000,0,Castle Rock Entertainment
14135,0,South Australian Film Corporation
25389,9532895,Renfield Productions
25748,6980986,Fifth Avenue Entertainment
18890,9317021,Amblimation
11198,0,Paragon Films Ltd.
13063,0,Cannibal Films Ltd.
17803,0,New Line Television
649,0,Robert et Raymond Hakim
3053,0,Metro-Goldwyn-Mayer (MGM)
1654,45300000,MKH
42700,0,Filmsonor S.A.
17887,0,Nancy Enterprises Inc. (I)
27277,6000000,Marvin Schwartz Productions
657,78898765,Danjaq
8095,57750000,Walwa Films S.A.
42987,0,Springbok Productions
679,131060248,Brandywine Productions
10068,6735922,Galactic Films
11483,1641825,Accent Films
2605,40697761,TriStar Pictures
192,77200000,RAI Radiotelevisione Italiana
13597,12729917,"Jim Henson Company, The"
9874,49042224,Warner Bros.
9542,5844868,HBO Pictures
10122,18564613,Producers Sales Organization (PSO)
2099,16209459,International Film Corporation
11416,17218023,Warner Bros.
3980,13167232,Sho Films
14924,2826523,U.K. Productions Entity
1857,5706456,Sunbow Productions
11257,20966644,Curzon Film Distributors
24913,0,YCTM
1554,0,Grokenberger Film Produktion
10017,3500000,Turbo Productions
33278,8988731,Layton
15698,0,Metro-Goldwyn-Mayer (MGM)
9930,0,Northern Lights Entertainment
13853,0,Producers Sales Organization (PSO)
2620,15945534,Frostbacks
10857,0,TVC London
9461,90000000,Warner Bros.
4909,0,Warwick Film Productions
838,115000000,The Coppola Company
5924,53267000,Corona-General
9040,29800000,Artists Entertainment Complex
11293,0,The Directors Company
14886,0,Bright-Persky Associates
15171,0,Sagittarius Productions
3133,0,Jill Jakes Production
13479,0,United Feature Syndicate (UFS)
10236,45000000,Rastar Productions
651,81600000,Ingo Preminger Productions
11589,5200000,Metro-Goldwyn-Mayer (MGM)
11916,5050000,Sanen Productions
5620,0,Filmar Compagnia Cinematografica
26593,0,Malabar
59408,0,Kettledrum Productions
5185,1500000,Sir Nigel Films
15247,0,Steven S.A.
886,0,Metro-Goldwyn-Mayer (MGM)
13524,0,United States Pictures
36815,0,International Classics
668,81974493,Danjaq
642,102308889,Newman-Foreman Productions
3116,44785053,Jerome Hellman Productions
20391,0,Alan Jay Lerner Productions
15374,0,Bill Melendez Productions
1924,300218018,Film Export A.G.
8469,141000000,Stage III Productions
6081,49579269,Pimlico Films
74849,0,Winters Hollywood Entertainment Holdings Corporation
15659,0,Shelburne Associates
40060,0,Simon Productions
31657,0,Jayne Productions Inc
39995,0,Dugong Films
2525,0,Thalia AG
1052,0,Carlo Ponti Production
2661,0,William Dozier Productions
5923,20000000,Robert Wise Productions
5921,0,Embassy Pictures
20620,0,John Frankenheimer Productions Inc.
20379,0,Douglas & Lewis Productions
135397,1513528810,Fuji Television Network
262500,295238201,NeoReel
168259,1506249360,Dentsu
281957,532950503,Anonymous Content
286217,595380321,International Traders
76757,183987723,Warner Bros.
260346,325771424,EuropaCorp
150689,542351353,Allison Shearmur Productions
131634,650523427,Walt Disney Studios Motion Pictures
254128,470490832,Flynn Picture Company
177677,682330139,Bad Robot
207703,403802136,Cloudy Productions
314365,88346473,Rocklin / Faust
280996,29355203,Archer Gray
198184,102069268,Alpha Core
296098,162610473,Fox 2000 Pictures
264644,35401758,Duperele Films
167073,62076141,Parallel Film Productions
277216,201634991,Cube Vision
274854,140396650,Goldmann Pictures
321697,34441873,The Mark Gordon Company
203801,108145109,RatPac-Dune Entertainment
265208,0,SJ Heat Productions
254320,9064511,Element Pictures
253412,203427584,Cross Creek Pictures
274479,101134059,TSG Entertainment
257088,133718711,Ehman Productions
210860,30418560,Huayi Brothers Media
306819,64191523,Le Tax Shelter du Gouvernement Fédéral de Belgique
166424,167977596,Constantin Film.
310131,40423945,Maiden Voyage Pictures
249070,82347656,TSG Entertainment
205775,93820758,Roth Films
334074,0,Survivor Productions
312221,137935567,Chartoff-Winkler Productions
271718,140795793,Apatow Productions
266647,128388320,RatPac-Dune Entertainment
321741,48623572,The Cantillon Company
263472,5214043,Square One Entertainment
290764,1863315,Melbarken
243688,95437994,TSG Entertainment
287424,187112,Sly Predator
301875,2000000,Route One Entertainment
328425,58978653,Ahimsa Films
274167,240360392,Red Granite Pictures
307663,0,Aperture Entertainment
309809,97571250,On Entertainment
258509,233755553,Bagdasarian Productions
283445,52882018,Automatik Entertainment
256961,107597242,Sony Pictures Home Entertainment
254302,0,Recorded Picture Company (RPC)
241251,50163103,Smart Entertainment
292040,0,Kudos Film and Television
273477,14860766,Brucks Entertainment
261023,99775678,Free State Pictures
336004,50136,Tri Vision Pictures
182560,208588,Hugo Productions
261392,28208085,Circle of Confusion
227719,32248241,Insurge Pictures
277355,0,"Vega, Baby!"
223485,229094,DMC Films
290751,32189727,Route One Films
228165,311594032,United Plankton Pictures
266396,10664749,Canal+
268920,51680201,Pacific Standard
193687,118483,Material Pictures
228066,34227298,TSG Entertainment
241257,17671101,Mod Producciones
245698,0,Gail Katz Productions
353326,11472454,Xeitgeist Entertainment Group
314405,0,Fonds Eurimages du Conseil de l'Europe
324807,1936524,Sensi Contemporanei Cinema e Audiovisivo
237756,0,Media House Capital
293646,24902723,Half Circle
225728,13192457,Film4
326425,16775,Twirly Films Limited
222936,26250020,Sony Pictures Entertainment (SPE)
310133,134552,End Cue
237584,0,MICA Entertainment
312831,0,Altitude Film Entertainment
292431,695269,Scope Pictures
253414,3020664,Venture Forth
157544,1784763,Pantelion Films
283235,1411927,Noruz Films
246127,8034,Göta Film
338676,0,Ombra Films
330982,0,Bron Capital Partners
112454,0,PS 260
317744,0,Merced Media Partners
239573,14431253,New Regency Pictures
316042,0,Whizbang Films
332704,0,Bankside Films
326215,0,Fabrique d'images
299245,42664410,Tremendum Pictures
240483,0,British Film Company
264337,0,Circle of Confusion
293771,0,Legendary Digital Media
323373,0,Metalheads
266639,2333684,Allspark Pictures
344854,0,ProdigyMovies
234212,3387000,IM Global
308638,771317,Londinium Films
362185,0,GA2 Productions
348811,0,The Fyzz Facility
356842,0,Tigerlily Films
331190,2801508,1019 Entertainment
79698,0,Neelmudra Entertainment
329829,0,Triptych Media
329004,0,The Fyzz Facility
226458,0,Shallow Focus
347754,0,Ombra Films
326284,0,Chunqiu Time Culture Co.
309425,0,10 West Studios
325173,0,Entropy
355020,0,Pray for Ukraine Production
333674,0,Jeff Rice Films
301629,0,Leeden Media
75861,0,Valencia Motion Pictures
371758,0,Agatha Christie Ltd
341077,0,Glass Man Films
254800,0,Mad Horse Films
340361,0,Ciné@
309919,0,Management Production Entertainment (MPE)
331501,0,LWH Entertainment
157336,621752480,Syncopy
118340,773312399,Revolution Sun Studios
245891,78739897,DefyNite Films
122917,955119788,Metro-Goldwyn-Mayer (MGM)
198663,348319861,Dayday Films
194662,103215094,Le Grisbi Productions
210577,369330363,Pacific Standard
228150,211817906,LStar Capital
181533,349424282,Moving Picture Company (MPC)
127585,746000000,Bad Hat Harry Productions
240832,463360063,EuropaCorp
225886,126069509,LStar Capital
91314,245500000,Platinum Dunes
120467,174600318,Indian Paintbrush
156022,192330738,Mace Neufeld Productions
102382,705717432,Matt Tolmach Productions
137113,370541256,Province of British Columbia Production Services Tax Credit
190859,542307423,RatPac-Dune Entertainment
147441,268031828,Volcano Films
124905,529076069,Disruption Entertainment
242512,102529779,Hasbro
138103,206172544,Millennium Films
137106,469160692,Lin Pictures
68737,114178613,Moving Picture Company (MPC)
49017,215529201,Dentsu
53182,337580051,Warner Bros.
227156,66980456,Asis Productions
187017,188441614,Metro-Goldwyn-Mayer (MGM)
169917,53181600,Cross Creek Pictures
116149,259207227,Canal+
212778,45967935,Fetisov Teterin Films
238636,108782847,Blumhouse Productions
241239,12007070,Before the Door Pictures
184315,243400000,Flynn Picture Company
86834,362637473,Disruption Entertainment
205587,83719388,Team Downey
232672,123494610,Gulfstream Pictures
168530,153997819,Relativity Media
137094,50549107,Skydance Productions
225574,222809600,Canal+
206487,3000000,Wolfhound Pictures
157353,103039258,Straight Up Films
189,39407616,Aldamisa Entertainment
100042,169837010,Red Granite Pictures
204922,15060457,Film i Väst
152760,154984035,Smokehouse Pictures
273895,66787908,Cloud Eight Films
265177,3494070,Metafilms
255343,0,Umedia
76649,117831631,FilmDistrict
228326,97437106,Chatrone
239563,54837234,Goldenlight Films
136797,203277636,Touchstone Pictures
262338,0,Film i Väst
228194,88880821,Imagenation Abu Dhabi FZ
87093,28883511,Tim Burton Productions
241254,266586800,Aperture Entertainment
110416,857522,Cartoon Saloon
157825,0,Orange Studios
192102,0,3DTK
218836,151165787,Prana Animation Studios
252178,1625847,Film4
144336,17508518,Crave Films
188161,0,RGB Media
255157,0,Siren Digital - Hollywood
244506,0,Rough House Pictures
284293,41797583,BSM Studio
157845,2295423,Screen NSW
271674,9104716,TF1 Droits Audiovisuels
181886,3396726,Mecanismo Films
250546,255273813,RatPac-Dune Entertainment
261103,0,Flying Bark Productions
100241,71154592,Hopscotch Films
254473,68896829,D8
242224,6676471,Causeway Films
283384,0,Stage 6 Films
188166,258384,Paradise City
253344,0,Knightsbridge Entertainment
256917,15520023,Fear of God Films
171424,6833445,Top Hat Releasing
294652,0,Bridle Path Films
244509,427418,Bullet Pictures
227783,0,ToonBox Entertainment
327833,0,SC International Pictures
151368,0,La Panda
230179,7500000,Metrol Technology
244539,1430655,KGB Media
97370,5380251,Nick Wechsler Productions
254375,1124445,Head Gear Films
157834,770706,MediaPro Pictures
260202,0,Masterpiece
215211,0,Canal+
177047,48390,Ozymandias Productions
276844,0,Metrol Technology
242310,0,Vocal Yokels
157849,31554855,Film4
157832,13287735,Lipsync Productions
209276,54915,Lipsync Productions
152790,0,Prominent Media Group
244536,0,Arts+Labor
288158,26501323,Talisman Productions
297608,0,Guerin-Adler-Scott Pictures
246403,1826705,A24
227300,0,Chambara Pictures
256474,0,Movie Package Company (MPC)
157823,0,Tipping Point Productions
283227,0,Lipsync Productions
157851,1338365,Sentient Entertainment
155084,0,Automatik Entertainment
245700,5405500,Focus Features International (FFI)
157829,985007,Division Films
244566,88273,A24
283686,0,Apaches Entertainment
256731,0,Wilmor Entertainment
259072,0,20th Century Fox Home Entertainment
312526,0,Bigscope Films
275060,0,Dreambridge Films
240916,0,Paradox Entertainment
254024,0,Vedette Finance
252171,395000,Logan Pictures
266537,0,France 3 Cinema
252680,10429707,Affirm Films
251519,0,Warner Premiere
256740,0,Thunder Smoke Media
249260,0,The Cartel
215379,0,Subotica Entertainment
248774,3123963,A24
242166,0,Live Screen Pictures
257447,0,Hackybox Pictures
270005,0,The Bridge Finance Company
157847,2365467,Rough House Pictures
265016,0,Manis Film
254194,0,Title Media
82657,0,CBS Films
270654,15000000,Miscellaneous Entertainment
206296,0,Radius-TWC
157099,75143,Occupant Entertainment
276401,0,Division Films
268171,0,Cuatro Plus Films
294308,0,Last Stop
113833,0,Ryan Murphy Productions
286709,0,IM Global Octane
306650,0,MENA Film
252102,0,Gamechanger Films
209269,0,Blue-Tongue Films
253251,0,Broad Green Pictures
286668,0,Picture Perfect Corp.
250658,0,Unjustus Films
262788,0,Pampa Films
258193,0,Exclusive Media Group
267480,153516,Piraya Film A/S
266040,0,Canal+
271185,0,Tait Productions
251768,0,DC Entertainment
301056,0,Evergreen Films
266102,0,CrossDay Productions Ltd.
248212,0,SUMS* Film and Media
278632,2710,Tycor International Film Company
280002,1169603,Baron Films
283161,0,Code Red
253287,0,PalmStar Media
272602,0,Hole in 1 Productions
287935,0,Rob Heydon Productions
250230,0,Dorje Film
267795,0,City Entertainment
298931,0,Universal Stage Productions
242754,0,Nomadic Pictures
283330,65460,C.G. Cinema
288587,0,France 2 Cinéma
347520,0,Georgeville Television
314065,0,Pygmalion Productions
10839,0,Rapid Film
47474,0,Rialto Films
29437,0,The Dilbar Syndicate
19995,2781505847,Lightstorm Entertainment
16869,319131050,Visiona Romantica
12437,91327197,UW3 Film Productions
13475,385680446,MavroCine Pictures GmbH & Co. KG
534,371353001,Warner Bros.
17654,210819611,Block / Hanson
10528,524028679,Internationale Filmproduktion Blackbird Dritte
18785,459270619,IFP Westcoast Erste
13183,185258983,Legendary Pictures
14161,769653595,Farewell Productions
12244,48428063,Tim Burton Productions
13448,356613439,Skylark Productions
18239,709827462,Sunswept Entertainment
14869,302469017,Hasbro
10315,46471023,Twentieth Century Fox Animation
18360,413106170,21 Laps Entertainment
7980,93525586,Film4
28178,47801389,Stage 6 Films
22825,33333531,Darko Entertainment
16871,90842646,Buckaroo Entertainment
37707,0,Copperheart Entertainment
13811,155446362,Goldcrest Pictures
17431,9760104,Limelight Fund
18487,150166126,Relativity Media
23082,31912793,Wintergreen Productions
19899,171844840,Relativity Media
7445,43318349,Michael De Luca Productions
20766,27635305,Chockstone Pictures
24469,2357852,UK Film Council
11322,214104620,Dentsu
21208,41596251,Studio Canal
23706,40105542,Dune Entertainment III
10521,114663461,Dune Entertainment III
16995,87784194,Relativity Media
13788,76514050,Relativity Media
16538,91636986,Bernard Gayle Productions
11323,35424826,Participant Media
28355,29000000,Case 39 Productions
18947,36348784,Medienproduktion Prometheus Filmgesellschaft
19901,51416464,Pacific Film and Television Commission
24420,101229792,Internationale Scarena Filmproduktionsgesellschaft 2
17609,791867,Filmstiftung Nordrhein-Westfalen
25643,36133014,Relativity Media
26390,29536299,Fuqua Films
12573,31430334,Focus Features
12403,22852638,QED International
22787,12206028,Warner Bros.
14254,41624046,Cold Spring Pictures
17134,17280326,WWE Studios
8373,836297228,Di Bonaventura Pictures
19265,0,Perdido Productions
22832,60462347,Dark Castle Entertainment
16523,100086793,Wild Things Productions
22897,219103655,Dentsu
19840,0,Dune Entertainment III
18162,68688831,Sid & Marty Krofft Pictures
22954,122233971,Mace Neufeld Productions
38448,1644755,Little Wave Productions
36970,19406406,Participant Media
26505,0,TF1 Films Production
26428,39041505,Nimar Studios
11699,10589102,Millennium Films
8054,61808775,The Movie Network
4597,22942221,Buckaroo Entertainment
25769,5802422,This Is That Productions
30432,0,France 3 Cinéma
12834,985117,Millennium Films
20829,61458982,Relativity Media
16577,44091067,Imagi Animation Studios
4959,60161391,X-Filme Creative Pool
26466,0,Pacific Film and Television Commission
28510,875386,Unisol 3 Distribution
13804,363164265,Dentsu Inc.
45806,0,Rinkel Film & TV Productions BV
19851,0,HBO Films
14979,0,Millennium Films
8880,0,Morena Films
38842,0,Middle Pictures
15357,8786375,EuropaCorp
20856,57881056,New Upstairs Productions
27135,0,"Steel Company, The"
22051,2277396,Deer Path Productions
9503,27412220,ARD Degeto Film
22824,42333295,Gold Circle Films
35939,0,Magic Light Pictures
16558,60000000,Medienproduktion Poseidon Filmgesellschaft
53729,0,Farpoint Films
28739,0,Proud Mary Entertainment
29963,4440055,Screen Australia
24833,0,Santa Buddies Productions
291092,0,Lipsync Productions
38780,0,Event Film Distribution
23128,1162422,Quickfire Films
19959,122444772,Top Shelf Productions
30431,0,Ocean Pictures
25968,0,Muse Productions
11928,113221,Zoetrope Argentina
29182,0,Twilight Production & Entertainment
29426,143191,Sudden Storm Productions
291081,0,Lipsync Productions
2080,341131793,Dune Entertainment
33974,0,Sveriges Television (SVT)
24804,296557,Goliath Entertainment
23410,0,Corus Entertainment
28053,6670712,Medici Entertainment
33997,44348,Torus
25137,4388563,Foresight Unlimited
33788,0,Addicted Productions
14536,29010817,The Safran Company
16759,0,Big Fish Films
19724,0,Goldcrest Pictures
14857,0,TADORA Filmproduktions
16335,0,Leomax Productions
14164,0,Star Overseas
5937,0,Zweites Deutsches Fernsehen (ZDF)
24271,0,Paris Film
29159,0,Footprint Investment Fund
28499,0,Coproducción España-USA
22683,0,Johnson & Johnson Spotlight Presentations
22215,9366227,Canal+
14726,0,Studio 37
27646,0,Parallel Media
30250,0,Memento Films Production
16931,0,Metro-Goldwyn-Mayer (MGM)
2325,0,Studiya dokumental'nykh fil'mov Sankt-Peterburga
25704,6405245,Fox Atomic
24001,0,Ludovico Technique
46420,0,Film Victoria
28479,0,Two Oceans Production (TOP)
23173,0,Forward Films
33195,0,Asap films
38850,7306,A2 Entertainment Group
31169,0,Baltmedia
23127,0,Carbunkle Cartoons
29134,0,Buffalo Gal Pictures
32084,0,Arte France
44571,0,KOF Film Productions
24438,85280250,Banter
35436,0,Euro Média Télévision
14838,0,Ithaka Entertainment
38150,0,CinemaNX
31189,0,Movie Central Network
23116,0,Brown & Stretic
21641,0,Left Bank Pictures
19599,0,Regent Capital
31687,0,Milchan / Van Eyssen
12155,1025467110,Roth Films
44214,327803731,Cross Creek Pictures
11324,294804195,Sikelia Productions
20526,400062763,Sean Bailey Productions
27576,293329073,Wintergreen Productions
44115,35692920,Warner Bros.
37710,278346189,GK Films
20662,310669540,Relativity Media
44264,252276927,Skydance Productions
18823,232713139,Warner Bros.
27022,215283742,Broken Road Productions
39451,310650585,Relativity Media
34851,126248813,Troublemaker Studios
32657,226497209,Fox 2000 Pictures
44048,167805466,Prospect Park
39514,71664962,DC Entertainment
23631,31327899,Overnight Films
23168,154026136,Warner Bros.
24021,698491347,Sunswept Entertainment
10196,318502923,Industrial Light & Magic (ILM)
49018,97009150,Haunted Movies
45269,414211549,See-Saw Films
43347,102820008,Fox 2000 Pictures
49009,20348249,Monolith Films
31867,18409891,Relativity Media
37834,261930431,Regency Enterprises
46705,12355734,Chrysler Corporation
27573,136000000,Madhouse Entertainment
25195,29922472,BenderSpink
22972,94882889,Relativity Media
38745,237382724,Dune Entertainment III
46261,36993168,Necropia
38575,357852395,Overbrook Entertainment
44147,3453043,CinemaNX
26389,52615806,TPS Star
11439,60222298,France 2 Cinéma
34813,23580000,Warner Bros.
32823,90029656,Apatow Productions
44982,3317662,Cinedigm
37786,288347692,HBO Films
35019,93246388,Relativity Media
43549,0,Cinedigm
41402,24145613,Overture Films
41216,140073390,Cruel and Unusual Films
41283,23081726,CBS Films
41411,0,Filmförderungsanstalt (FFA)
27579,65464324,Smokehouse Pictures
101669,0,LightTower Entertainment
23759,6814789,Canal+
41505,851517,Shelter Productions
43593,83188165,Dimension Films
45094,6732980,Prescience
49852,16178959,Russian Roulette Ltd.
23023,112462508,Walden Media
39285,0,Lion Share Productions
45657,498974,FilmNation Entertainment
26388,19152480,Dark Trick Films
38778,86387857,Everyman Pictures
46541,0,Alchemedia Films
39781,34705850,Focus Features
48844,0,Santa Paws Productions
42684,66821036,Rat Entertainment
38199,0,Lleju Productions
31900,0,Universal Pictures International (UPI)
58496,8212430,Working Title Films
45649,98017,Arte France Cinéma
41215,265318,The Post Republic
48838,4644108,London Boulevard
44603,105197635,"Kennedy/Marshall Company, The"
44835,382946,Corner Store Entertainment
43943,538000,Olfactory Productions
45569,0,Wolf Creek Pictures
33909,134748021,Edward R. Pressman Film
65760,0,Voltage Pictures
43434,871279,Films en Stock
38407,0,TWC Asian Film Fund
50838,8020,Province of British Columbia Film Incentive BC
47518,0,Twisted Light Productions
29427,54956140,Overture Films
51200,0,H Plus Communication
39210,0,Tohokushinsha
36950,0,Cine Mosaic
47533,0,Nine/8 Entertainment
43920,430041,Partizan
41515,201584141,Rhythm and Hues
35217,0,Deutsche Columbia TriStar Filmproduktion
48392,0,Bliss
46934,850994,Independent
33107,0,Anchor Bay Entertainment
367186,0,Muse Entertainment Enterprises
44040,33583175,Relativity Media
31007,42145,Samuel Goldwyn Films
29564,0,Always Split Aces Productions
34563,21409028,Pointe Studios
12201,74901339,Warner Bros.
49787,0,ProdigyMovies
44877,1163967,Retro-juice Productions
51409,0,Les Films du Poisson
35169,39340177,Imagenation Abu Dhabi FZ
45324,1083683,Hannibal Pictures
44037,0,UFO Films
63561,0,Zak Productions
43942,103735,Loki Films
56601,3878993,Kenio Films
55215,0,Gotham Group
60575,0,Vision Entertainment Group
50204,4349187,Prescience
46812,0,Film Afrika Worldwide
37495,4270000,Wild Bunch Distribution
43418,0,The Silence Productions
44991,0,Brillhart / Gonzales Productions
35221,0,Pangea Media Group
47088,453079,3 Arts Entertainment
44160,0,ZDF/Arte
74518,0,Les Films du Territoire
46138,0,Audley Films LLP
40720,0,Radar Pictures
38883,0,Scope Pictures
63498,0,CinemaNX
59110,0,Radio Telefís Éireann (RTÉ)
43552,1068682,Circle of Confusion
550,100853753,Linson Films
603,463517383,Warner Bros.
745,672806292,Barry Mendel Productions
2668,206071502,Tim Burton Productions
2105,235483004,Zide-Perry Productions
509,363889678,Polygram Filmed Entertainment
226,11540607,Killer Films
9008,60289912,Mann/Roth Productions
345,162091208,Warner Bros.
9535,176885658,Baltimore Pictures
8487,222104681,Sonnenfeld Josephson Worldwide Entertainment
8914,73648228,Groucho III Film Partnership
9473,0,Warner Bros.
4806,309457509,Interscope Communications
2277,93700000,Touchstone Pictures
622,58401898,R.P. Productions
3558,0,Red Wagon Entertainment
2275,149705852,Neufeld Rehme Productions
9423,14010690,Toho-Towa
1213,128798265,Mirage Enterprises
4816,0,ARD
49948,90874570,Walt Disney Feature Animation
11355,84565230,Never Been Kissed Productions
6415,108000000,Village-A.M. Partnership
17707,13000000,Two Girls Productions
26177,0,Columbia TriStar Television
1946,2856712,Téléfilm Canada
1073,0,Gorai / Samuelson Productions
12524,0,Urania Pictures S.r.l.
12596,0,Dogstar Films
17771,0,Serendipity Point Films
404,0,Les Films Alain Sarde
2290,0,Kasso Inc. Productions
10908,0,Long Road Productions
42739,0,Mikado Film
16172,4398989,Taurus Film
10212,0,Heyday Films
9465,0,Kudzu
46435,0,Thin Man Films
47288,12000000,Rich Animation Studios
28029,0,Punch 21 Productions
199620,0,TV Asahi
10368,21001563,Film and General Productions
1018,20117339,The Picture Factory
644,235926552,Warner Bros.
634,281929795,Working Title Films
161,450717150,Jerry Weintraub Productions
1995,274703340,Lawrence Gordon Productions
853,96976270,Little Bird
9476,117487473,Finestkind
9398,60780981,Scott Rudin Productions
4248,141220678,Brad Grey Pictures
2034,104876233,Outlaw Productions (I)
1933,209947037,Las Producciones del Escorpion
10992,93375151,Zide-Perry Productions
2140,64437847,Canal+
1535,143049560,Red Wagon Productions
9705,147080413,Warner Bros.
18269,0,Walt Disney Television Animation
9989,17833000,Metro-Goldwyn-Mayer (MGM)
9081,3176880,Detour Filmproduction
8922,59217789,Cinerenta-Cinebeta
2043,105178561,MFP Munich Film Partners
2018,94728529,Tapestry Films
6073,147845033,Pistolero Productions LLC
10866,36642838,New Regency Pictures
467,0,Impact Pictures
167,50315140,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
17203,637769,IMF Internationale Medien und Film GmbH & Co. Produktions KG
12103,100020092,Regency Enterprises
9378,0,13 Ghosts Productions Canada Inc.
1548,0,Mr. Mudd Production
2749,56359980,New Redemption Pictures
11065,16017403,Rhulen Entertainment
20857,40222729,Nides/McCormick Productions
11086,37317558,Darkwoods Productions
15024,0,Warner Bros.
23949,490475,InDigEnt (Independent Digital Entertainment)
28635,0,Blue Rider Pictures
10491,15705007,Broadway Video
9799,207283925,Mediastream Film GmbH & Co. Productions KG
441,705308,StudioCanal
5955,29400000,Clyde Is Hungry Films
3172,67631903,Metro-Goldwyn-Mayer (MGM)
10477,54744738,Mel's Cite du Cinema
9740,351692268,Dino De Laurentiis Company
4965,0,PK Pictures
9523,0,The New South Wales Film and Television Office
12660,741394,Pod Films
11088,0,Linson Entertainment
39180,0,Warner Bros.
18976,0,Michael R. Joyce Productions
1783,0,Pray For Rain Pictures
11469,0,New Regency Pictures
19366,0,Riverdale Productions
28308,0,Diamant Cohen Productions
2141,0,Splendid Television
13166,0,MBST/Lloyd Productions
15647,10013424,Michael Alden Productions
40415,0,Pioneer Entertainment
11370,27053815,"Carousel Picture Company, The"
12484,0,Columbia TriStar Home Entertainment
21997,0,Showtime Networks
155,1001921825,Syncopy
8681,226830568,TPS Star
8966,392616625,Goldcrest Pictures
11631,609841637,Relativity Media
1735,401128639,Alphaville Films
1724,163712074,MVL Incredible Productions
13223,269958228,Warner Bros.
11253,160388063,Mid Atlantic Films
8909,258270008,Kickstart Productions
13387,108979549,EuropaCorp
2253,200276000,Bad Hat Harry Productions
7840,266000000,Moonlighting Films
8960,624029371,Relativity Media
12162,42000000,Voltage Pictures
9029,170000000,21 Laps Entertainment
2454,419651413,Ozumi Films
7446,188072649,Internationale Filmproduktion Stella-del-Sud Second
13027,178066569,KMP Film Invest
7555,113244290,Millennium Films
10483,73762516,Relativity Media
10200,233093859,Hammerhead Productions
11127,0,Sony Pictures Home Entertainment
11321,168167691,Overbrook Entertainment
6972,49554002,Dune Entertainment III
4944,163720069,Focus Features
8848,64822796,Relativity Media
12133,128107642,Relativity Media
8390,55447968,Ringerike Erste Filmproduktion
12163,44703995,Top Rope
13056,10089373,Valhalla Motion Pictures
13051,85416905,Abandon Entertainment
13515,72436439,New Regency Pictures
7461,151161491,Relativity Media
11665,230685453,Mad Chance
15373,92380927,New Regency Pictures
13486,0,"Sommers Company, The"
8055,0,Filmstiftung Nordrhein-Westfalen
9381,72108608,CinéCinéma
8321,32002538,Focus Features
13971,0,Working Title Films
1266,65569869,Emmett/Furla Films
12182,32973937,Screen Gems
12193,163733697,Ott Medien
12620,70442940,Alta Loma Entertainment
7459,93945766,Silver Pictures
5038,96408652,Televisió de Catalunya (TV3)
12783,0,Qwerty Films
1729,127906624,Relativity Media
8881,0,Morena Films
13389,73174566,Emmett/Furla Films
6687,5926410,Castelao Producciones
13291,23530831,Overture Films
13813,51155219,Defiance Productions
21861,0,CinéCinéma
12914,0,MGM Global Holdings
10529,7033683,Virtual Films
8836,68369434,Crying Box Productions
12184,0,Ruby Films
13809,25739015,Warner Bros.
13184,42487390,International Production Company
8988,11207130,Peirce Pictures
14197,0,Gold Circle Films
8338,19844979,Bee Vine Pictures
8285,39031337,Media Magik Entertainment
14349,204660,Icon Entertainment International
8645,163403799,UTV Motion Pictures
13460,22211426,Moonlighting Films
18032,7070330,UK Film Council
18533,0,Str8jacket Creations
13752,0,Nordic Film och TV Fund
14098,0,New Deal Studios
4148,75225693,Neal Street Productions
11152,0,Red Hour Films
17622,0,Future Films
13988,0,Dandelion Entertainment Ventures
12178,16051363,Twins Financing
